game_id,away_team_name,away_id,away_powerPlayPercentage,away_savePctg,away_shootingPctg,away_shots,away_shotsAllowed,away_penaltyKillPercentage,away_powerplayspergame,away_faceOffWinPercentage,home_team_name,home_id,home_powerPlayPercentage,home_savePctg,home_shootingPctg,home_shots,home_shotsAllowed,home_penaltyKillPercentage,home_powerplayspergame,home_faceOffWinPercentage,result
0115,Calgary Flames,20,25.0,0.8095238095238095,0.08,25,21,-65.7,4.0,50.0,Montréal Canadiens,8,66.7,0.92,0.19047619047619047,21,25,-24.0,3.0,50.0,1
0116,Toronto Maple Leafs,10,50.0,0.896551724137931,0.14814814814814814,27,29,-27.6,4.0,47.1,Edmonton Oilers,22,28.6,0.8518518518518519,0.10344827586206896,29,27,-49.0,7.0,52.9,0
0117,Ottawa Senators,9,0.0,0.84,0.02702702702702703,37,25,-24.0,5.0,45.5,Vancouver Canucks,23,25.0,0.972972972972973,0.16,25,37,1.0,4.0,54.5,1
0118,Los Angeles Kings,26,28.6,0.8214285714285714,0.08571428571428572,35,28,1.0,7.0,55.1,Minnesota Wild,30,0.0,0.9142857142857143,0.17857142857142858,28,35,-27.6,4.0,44.9,1
0119,Detroit Red Wings,17,14.3,0.7586206896551724,0.13043478260869565,23,29,-49.0,7.0,50.0,Dallas Stars,25,50.0,0.8695652173913043,0.2413793103448276,29,23,-13.3,2.0,50.0,1
0120,San Jose Sharks,28,0.0,0.9210526315789473,0.0,21,38,-24.0,4.0,44.8,Colorado Avalanche,21,25.0,1.0,0.07894736842105263,38,21,1.0,4.0,55.2,1
0121,Anaheim Ducks,24,50.0,0.9117647058823529,0.125,16,34,-19.0,2.0,43.4,Arizona Coyotes,53,20.0,0.875,0.08823529411764706,34,16,-49.0,5.0,56.6,1
0123,Columbus Blue Jackets,29,50.0,0.96875,0.07407407407407407,27,32,-32.3,2.0,42.6,Chicago Blackhawks,16,33.3,0.9259259259259259,0.03125,32,27,-49.0,3.0,57.4,0
0124,New Jersey Devils,1,20.0,0.9032258064516129,0.08823529411764706,34,31,-19.0,5.0,39.1,Buffalo Sabres,7,20.0,0.9117647058823529,0.0967741935483871,31,34,-19.0,5.0,60.9,0
0125,Pittsburgh Penguins,5,0.0,0.8823529411764706,0.13157894736842105,38,34,-19.0,4.0,57.4,New York Rangers,3,20.0,0.868421052631579,0.11764705882352941,34,38,1.0,5.0,42.6,0
0126,New York Islanders,2,0.0,0.8235294117647058,0.07142857142857142,28,17,1.0,4.0,50.0,Philadelphia Flyers,4,0.0,0.9285714285714286,0.17647058823529413,17,28,1.0,1.0,50.0,1
0127,Boston Bruins,6,25.0,0.8260869565217391,0.06976744186046512,43,23,-99.0,4.0,55.1,Washington Capitals,15,100.0,0.9302325581395349,0.17391304347826086,23,43,-24.0,1.0,44.9,1
0128,Dallas Stars,25,16.7,0.8461538461538461,0.09090909090909091,11,26,-59.0,6.0,47.0,Carolina Hurricanes,12,60.0,0.9090909090909091,0.15384615384615385,26,11,-15.7,5.0,53.0,1
0129,Nashville Predators,18,40.0,0.8787878787878788,0.11538461538461539,26,33,-27.6,5.0,38.2,Tampa Bay Lightning,14,28.6,0.8846153846153846,0.12121212121212122,33,26,-39.0,7.0,61.8,1
0130,Florida Panthers,13,66.7,0.9259259259259259,0.11538461538461539,26,27,1.0,3.0,47.5,Detroit Red Wings,17,0.0,0.8846153846153846,0.07407407407407407,27,26,-65.7,4.0,52.5,0
0131,Calgary Flames,20,16.7,1.0,0.06060606060606061,33,37,1.0,6.0,52.5,Montréal Canadiens,8,0.0,0.9393939393939394,0.0,37,33,-15.7,5.0,47.5,0
0132,Vancouver Canucks,23,0.0,0.9583333333333334,0.10256410256410256,39,24,1.0,3.0,55.0,Winnipeg Jets,52,0.0,0.8974358974358975,0.041666666666666664,24,39,1.0,1.0,45.0,0
0133,Toronto Maple Leafs,10,50.0,0.8709677419354839,0.10344827586206896,29,31,-49.0,2.0,41.9,Edmonton Oilers,22,50.0,0.896551724137931,0.12903225806451613,31,29,-49.0,2.0,58.1,1
0134,Colorado Avalanche,21,28.6,0.95,0.15151515151515152,33,20,1.0,7.0,47.7,Minnesota Wild,30,0.0,0.8484848484848485,0.05,20,33,-27.6,2.0,52.3,0
0135,St. Louis Blues,19,50.0,0.9583333333333334,0.2,30,24,1.0,2.0,51.0,Anaheim Ducks,24,0.0,0.8,0.041666666666666664,24,30,-49.0,3.0,49.0,0
0136,New Jersey Devils,1,0.0,0.9090909090909091,0.13513513513513514,37,33,-49.0,3.0,41.9,Buffalo Sabres,7,50.0,0.8648648648648649,0.09090909090909091,33,37,1.0,4.0,58.1,0
0137,New York Islanders,2,16.7,0.8620689655172413,0.08333333333333333,36,29,-24.0,6.0,49.1,Philadelphia Flyers,4,25.0,0.9166666666666666,0.13793103448275862,29,36,-15.7,4.0,50.9,1
0138,Dallas Stars,25,0.0,0.925,0.10344827586206896,29,40,-19.0,5.0,47.1,Carolina Hurricanes,12,20.0,0.896551724137931,0.075,40,29,1.0,5.0,52.9,0
0139,Florida Panthers,13,50.0,0.9411764705882353,0.1,30,34,1.0,4.0,51.8,Detroit Red Wings,17,0.0,0.9,0.058823529411764705,34,30,-49.0,3.0,48.2,0
0140,Columbus Blue Jackets,29,0.0,0.9166666666666666,0.030303030303030304,33,36,1.0,2.0,53.5,Chicago Blackhawks,16,0.0,0.9696969696969697,0.08333333333333333,36,33,1.0,2.0,46.5,1
0141,Ottawa Senators,9,40.0,0.7419354838709677,0.13157894736842105,38,31,-79.0,5.0,40.9,Edmonton Oilers,22,80.0,0.868421052631579,0.25806451612903225,31,38,-39.0,5.0,59.1,1
0142,Colorado Avalanche,21,0.0,0.8787878787878788,0.12,25,33,1.0,4.0,47.0,Minnesota Wild,30,0.0,0.88,0.12121212121212122,33,25,1.0,3.0,53.0,1
0143,St. Louis Blues,19,50.0,0.9615384615384616,0.17391304347826086,23,26,-49.0,2.0,44.8,Anaheim Ducks,24,50.0,0.8260869565217391,0.038461538461538464,26,23,-49.0,2.0,55.2,0
0144,Pittsburgh Penguins,5,0.0,0.875,0.038461538461538464,26,24,-24.0,6.0,70.8,New York Rangers,3,25.0,0.9615384615384616,0.125,24,26,1.0,4.0,29.2,1
0145,Boston Bruins,6,0.0,0.8846153846153846,0.15151515151515152,33,26,-24.0,4.0,50.0,Washington Capitals,15,25.0,0.8484848484848485,0.11538461538461539,26,33,1.0,4.0,50.0,0
0146,Nashville Predators,18,0.0,0.8214285714285714,0.06451612903225806,31,28,-24.0,3.0,55.8,Tampa Bay Lightning,14,25.0,0.9354838709677419,0.17857142857142858,28,31,1.0,4.0,44.2,1
0147,Vancouver Canucks,23,0.0,0.85,0.06896551724137931,29,40,-32.3,3.0,49.1,Montréal Canadiens,8,33.3,0.9310344827586207,0.15,40,29,1.0,3.0,50.9,1
0148,Calgary Flames,20,0.0,0.8928571428571429,0.10714285714285714,28,28,-49.0,2.0,50.0,Winnipeg Jets,52,50.0,0.8928571428571429,0.10714285714285714,28,28,1.0,4.0,50.0,0
0149,Vegas Golden Knights,54,60.0,0.96,0.11538461538461539,26,25,1.0,5.0,59.3,San Jose Sharks,28,0.0,0.8846153846153846,0.04,25,26,-59.0,3.0,40.7,0
0150,Buffalo Sabres,7,33.3,0.8695652173913043,0.05555555555555555,36,23,-49.0,3.0,45.8,New York Islanders,2,50.0,0.9444444444444444,0.13043478260869565,23,36,-32.3,2.0,54.2,1
0152,Dallas Stars,25,66.7,0.8846153846153846,0.18181818181818182,33,26,-32.3,3.0,56.4,Columbus Blue Jackets,29,33.3,0.8181818181818182,0.11538461538461539,26,33,-65.7,3.0,43.6,0
0153,Carolina Hurricanes,12,0.0,0.9090909090909091,0.07317073170731707,41,33,-49.0,1.0,55.9,Chicago Blackhawks,16,50.0,0.926829268292683,0.09090909090909091,33,41,1.0,2.0,44.1,0
0154,Arizona Coyotes,53,50.0,0.8620689655172413,0.08571428571428572,35,29,1.0,2.0,44.1,St. Louis Blues,19,0.0,0.9142857142857143,0.13793103448275862,29,35,-49.0,5.0,55.9,1
0155,Vancouver Canucks,23,33.3,0.8484848484848485,0.07692307692307693,39,33,1.0,3.0,48.6,Montréal Canadiens,8,0.0,0.9230769230769231,0.15151515151515152,33,39,-32.3,4.0,51.4,1
0156,Calgary Flames,20,0.0,0.8928571428571429,0.06451612903225806,31,28,1.0,4.0,56.9,Winnipeg Jets,52,0.0,0.9354838709677419,0.10714285714285714,28,31,1.0,2.0,43.1,1
0157,Ottawa Senators,9,0.0,0.84,0.08,25,25,1.0,5.0,52.5,Edmonton Oilers,22,0.0,0.92,0.16,25,25,1.0,2.0,47.5,1
0158,Minnesota Wild,30,33.3,0.9354838709677419,0.03571428571428571,28,31,1.0,3.0,41.7,Colorado Avalanche,21,0.0,0.9642857142857143,0.06451612903225806,31,28,-32.3,3.0,58.3,1
0159,Boston Bruins,6,75.0,0.88,0.11428571428571428,35,25,1.0,4.0,46.3,Philadelphia Flyers,4,0.0,0.8857142857142857,0.12,25,35,-74.0,2.0,53.7,0
0160,Detroit Red Wings,17,0.0,0.8148148148148148,0.0625,16,27,1.0,4.0,54.0,Tampa Bay Lightning,14,0.0,0.9375,0.18518518518518517,27,16,1.0,4.0,46.0,1
0161,Anaheim Ducks,24,0.0,0.9523809523809523,0.06976744186046512,43,21,1.0,1.0,54.5,Los Angeles Kings,26,0.0,0.9302325581395349,0.047619047619047616,21,43,1.0,1.0,45.5,0
0164,Washington Capitals,15,0.0,0.8709677419354839,0.06060606060606061,33,31,1.0,4.0,54.4,New York Rangers,3,0.0,0.9393939393939394,0.12903225806451613,31,33,1.0,3.0,45.6,1
0165,Nashville Predators,18,50.0,0.8611111111111112,0.14634146341463414,41,36,-49.0,4.0,60.7,Florida Panthers,13,50.0,0.8536585365853658,0.1388888888888889,36,41,-49.0,4.0,39.3,0
0167,Dallas Stars,25,33.3,0.84,0.10714285714285714,28,25,1.0,3.0,49.1,Columbus Blue Jackets,29,0.0,0.8928571428571429,0.16,25,28,-32.3,3.0,50.9,1
0168,Carolina Hurricanes,12,0.0,0.8285714285714286,0.11764705882352941,34,35,-59.0,4.0,62.3,Chicago Blackhawks,16,60.0,0.8823529411764706,0.17142857142857143,35,34,1.0,5.0,37.7,1
0169,Arizona Coyotes,53,0.0,0.9302325581395349,0.13333333333333333,30,43,1.0,2.0,38.5,St. Louis Blues,19,0.0,0.8666666666666667,0.06976744186046512,43,30,1.0,4.0,61.5,0
0170,Ottawa Senators,9,25.0,0.9473684210526315,0.13636363636363635,22,38,1.0,4.0,56.9,Montréal Canadiens,8,0.0,0.8636363636363636,0.05263157894736842,38,22,-24.0,4.0,43.1,0
0171,Vancouver Canucks,23,33.3,0.8108108108108109,0.15789473684210525,19,37,-19.0,3.0,43.9,Toronto Maple Leafs,10,20.0,0.8421052631578947,0.1891891891891892,37,19,-32.3,5.0,56.1,1
0172,Calgary Flames,20,0.0,0.8518518518518519,0.041666666666666664,24,27,1.0,4.0,43.2,Winnipeg Jets,52,0.0,0.9583333333333334,0.14814814814814814,27,24,1.0,3.0,56.8,1
0173,Minnesota Wild,30,0.0,0.9375,0.24,25,32,-24.0,2.0,49.2,Colorado Avalanche,21,25.0,0.76,0.0625,32,25,1.0,4.0,50.8,0
0174,Boston Bruins,6,0.0,0.9583333333333334,0.08695652173913043,23,24,-19.0,2.0,57.9,Philadelphia Flyers,4,20.0,0.9130434782608695,0.041666666666666664,24,23,1.0,5.0,42.1,0
0175,Detroit Red Wings,17,0.0,0.90625,0.03571428571428571,28,32,1.0,2.0,53.2,Tampa Bay Lightning,14,0.0,0.9642857142857143,0.09375,32,28,1.0,3.0,46.8,1
0176,Nashville Predators,18,0.0,0.9444444444444444,0.04,25,36,1.0,1.0,40.3,Florida Panthers,13,0.0,0.96,0.05555555555555555,36,25,1.0,2.0,59.7,1
0177,Los Angeles Kings,26,50.0,0.8611111111111112,0.06896551724137931,29,36,-24.0,2.0,46.2,Vegas Golden Knights,54,25.0,0.9310344827586207,0.1388888888888889,36,29,-49.0,4.0,53.8,1
0178,San Jose Sharks,28,0.0,0.8918918918918919,0.13333333333333333,30,37,1.0,3.0,42.6,Anaheim Ducks,24,0.0,0.8666666666666667,0.10810810810810811,37,30,1.0,3.0,57.4,0
0181,Pittsburgh Penguins,5,0.0,0.8461538461538461,0.0967741935483871,31,26,-99.0,0.0,46.5,New York Islanders,2,100.0,0.9032258064516129,0.15384615384615385,26,31,1.0,1.0,53.5,1
0183,Montréal Canadiens,8,33.3,0.9714285714285714,0.0625,32,35,-15.7,3.0,42.9,Ottawa Senators,9,16.7,0.9375,0.02857142857142857,35,32,-32.3,6.0,57.1,0
0184,Vancouver Canucks,23,25.0,0.8387096774193549,0.03571428571428571,28,31,-24.0,4.0,46.4,Toronto Maple Leafs,10,25.0,0.9642857142857143,0.16129032258064516,31,28,-24.0,4.0,53.6,1
0185,Edmonton Oilers,22,20.0,0.7857142857142857,0.125,32,28,-32.3,5.0,50.7,Calgary Flames,20,33.3,0.875,0.21428571428571427,28,32,-19.0,3.0,49.3,1
0187,San Jose Sharks,28,0.0,0.9696969696969697,0.037037037037037035,27,33,1.0,1.0,45.0,Anaheim Ducks,24,0.0,0.9629629629629629,0.030303030303030304,33,27,1.0,3.0,55.0,0
0188,Philadelphia Flyers,4,0.0,0.8918918918918919,0.30434782608695654,23,37,-99.0,4.0,52.3,Washington Capitals,15,100.0,0.6956521739130435,0.10810810810810811,37,23,1.0,1.0,47.7,0
0189,Detroit Red Wings,17,0.0,0.972972972972973,0.10256410256410256,39,37,1.0,0.0,49.1,Florida Panthers,13,0.0,0.8974358974358975,0.02702702702702703,37,39,1.0,1.0,50.9,0
0190,Carolina Hurricanes,12,50.0,0.7727272727272727,0.23076923076923078,26,22,-19.0,2.0,55.7,Columbus Blue Jackets,29,20.0,0.7692307692307693,0.22727272727272727,22,26,-49.0,5.0,44.3,0
0193,Chicago Blackhawks,16,25.0,0.967741935483871,0.05714285714285714,35,31,1.0,4.0,50.0,Dallas Stars,25,0.0,0.9428571428571428,0.03225806451612903,31,35,-24.0,3.0,50.0,0
0194,Los Angeles Kings,26,0.0,0.8787878787878788,0.09375,32,33,-49.0,4.0,58.2,Vegas Golden Knights,54,50.0,0.90625,0.12121212121212122,33,32,1.0,2.0,41.8,1
0196,New York Islanders,2,0.0,1.0,0.06666666666666667,30,30,1.0,1.0,38.6,New York Rangers,3,0.0,0.9333333333333333,0.0,30,30,1.0,3.0,61.4,0
0197,Carolina Hurricanes,12,0.0,0.8636363636363636,0.08333333333333333,24,22,1.0,1.0,61.8,Columbus Blue Jackets,29,0.0,0.9166666666666666,0.13636363636363635,22,24,1.0,1.0,38.2,1
0198,Tampa Bay Lightning,14,33.3,0.9583333333333334,0.11428571428571428,35,24,-24.0,3.0,52.7,Nashville Predators,18,25.0,0.8857142857142857,0.041666666666666664,24,35,-32.3,4.0,47.3,0
0199,Edmonton Oilers,22,0.0,0.9642857142857143,0.08571428571428572,35,28,1.0,4.0,51.9,Ottawa Senators,9,0.0,0.9142857142857143,0.03571428571428571,28,35,1.0,2.0,48.1,0
0200,Vancouver Canucks,23,25.0,0.8421052631578947,0.03125,32,19,1.0,4.0,50.0,Toronto Maple Leafs,10,0.0,0.96875,0.15789473684210525,19,32,-24.0,2.0,50.0,1
0203,Detroit Red Wings,17,0.0,0.9090909090909091,0.03125,32,22,-99.0,3.0,54.8,Florida Panthers,13,100.0,0.96875,0.09090909090909091,22,32,1.0,1.0,45.2,1
0204,Tampa Bay Lightning,14,60.0,0.9696969696969697,0.2,30,33,1.0,5.0,49.1,Nashville Predators,18,0.0,0.8,0.030303030303030304,33,30,-59.0,4.0,50.9,0
0205,Edmonton Oilers,22,0.0,0.9523809523809523,0.13636363636363635,22,42,1.0,1.0,43.8,Ottawa Senators,9,0.0,0.8636363636363636,0.047619047619047616,42,22,1.0,2.0,56.2,0
0206,Winnipeg Jets,52,50.0,0.896551724137931,0.07407407407407407,27,29,-49.0,2.0,44.4,Calgary Flames,20,50.0,0.9259259259259259,0.10344827586206896,29,27,-49.0,2.0,55.6,1
0208,Chicago Blackhawks,16,25.0,0.9714285714285714,0.06896551724137931,29,35,1.0,4.0,39.6,Dallas Stars,25,0.0,0.9310344827586207,0.02857142857142857,35,29,-24.0,2.0,60.4,0
0210,Anaheim Ducks,24,50.0,0.8387096774193549,0.17391304347826086,23,31,1.0,2.0,59.6,Vegas Golden Knights,54,0.0,0.8260869565217391,0.16129032258064516,31,23,-49.0,1.0,40.4,1
0211,San Jose Sharks,28,0.0,0.8888888888888888,0.075,40,27,-24.0,2.0,50.0,Los Angeles Kings,26,25.0,0.925,0.1111111111111111,27,40,1.0,4.0,50.0,0
0212,Boston Bruins,6,0.0,0.9428571428571428,0.09375,32,35,1.0,2.0,69.0,New York Rangers,3,0.0,0.90625,0.05714285714285714,35,32,1.0,2.0,31.0,0
0213,Toronto Maple Leafs,10,0.0,0.9428571428571428,0.16666666666666666,24,35,1.0,2.0,52.9,Montréal Canadiens,8,0.0,0.8333333333333334,0.05714285714285714,35,24,1.0,2.0,47.1,0
0215,Pittsburgh Penguins,5,0.0,0.896551724137931,0.08571428571428572,35,29,-99.0,1.0,43.9,New York Islanders,2,100.0,0.9142857142857143,0.10344827586206896,29,35,1.0,1.0,56.1,0
0217,Tampa Bay Lightning,14,66.7,0.8275862068965517,0.09523809523809523,21,29,-32.3,3.0,40.0,Florida Panthers,13,33.3,0.9047619047619048,0.1724137931034483,29,21,-65.7,3.0,60.0,1
0218,Columbus Blue Jackets,29,66.7,0.8076923076923077,0.13953488372093023,43,26,-49.0,3.0,47.3,Chicago Blackhawks,16,50.0,0.8604651162790697,0.19230769230769232,26,43,-65.7,2.0,52.7,0
0219,Detroit Red Wings,17,0.0,0.8695652173913043,0.07692307692307693,26,23,-24.0,4.0,46.2,Nashville Predators,18,25.0,0.9230769230769231,0.13043478260869565,23,26,1.0,4.0,53.8,1
0220,Edmonton Oilers,22,33.3,1.0,0.0967741935483871,31,38,1.0,3.0,54.7,Montréal Canadiens,8,0.0,0.9032258064516129,0.0,38,31,-32.3,1.0,45.3,0
0221,Ottawa Senators,9,0.0,0.8076923076923077,0.023809523809523808,42,26,-49.0,2.0,52.1,Winnipeg Jets,52,50.0,0.9761904761904762,0.19230769230769232,26,42,1.0,2.0,47.9,1
0222,Calgary Flames,20,0.0,0.9705882352941176,0.11538461538461539,26,34,1.0,3.0,57.1,Vancouver Canucks,23,0.0,0.8846153846153846,0.029411764705882353,34,26,1.0,4.0,42.9,0
0224,Carolina Hurricanes,12,33.3,0.918918918918919,0.15625,32,37,-19.0,3.0,53.4,Dallas Stars,25,20.0,0.84375,0.08108108108108109,37,32,-32.3,5.0,46.6,0
0226,Anaheim Ducks,24,0.0,1.0,0.03571428571428571,28,21,1.0,2.0,55.6,Vegas Golden Knights,54,0.0,0.9642857142857143,0.0,21,28,1.0,2.0,44.4,0
0227,San Jose Sharks,28,50.0,0.8064516129032258,0.06451612903225806,31,31,-49.0,2.0,60.4,Los Angeles Kings,26,50.0,0.9354838709677419,0.1935483870967742,31,31,-49.0,6.0,39.6,1
0228,Boston Bruins,6,0.0,1.0,0.03333333333333333,30,21,1.0,4.0,54.4,New York Rangers,3,0.0,0.9666666666666667,0.0,21,30,1.0,6.0,45.6,0
0230,Boston Bruins,6,0.0,0.9047619047619048,0.06666666666666667,30,42,-99.0,2.0,63.5,New York Islanders,2,100.0,0.9333333333333333,0.09523809523809523,42,30,1.0,1.0,36.5,1
0232,Tampa Bay Lightning,14,33.3,0.9705882352941176,0.21428571428571427,28,34,1.0,3.0,51.8,Florida Panthers,13,0.0,0.7857142857142857,0.029411764705882353,34,28,-32.3,4.0,48.2,0
0233,Columbus Blue Jackets,29,0.0,0.9032258064516129,0.06451612903225806,31,31,1.0,1.0,35.3,Chicago Blackhawks,16,0.0,0.9354838709677419,0.0967741935483871,31,31,1.0,2.0,64.7,1
0234,Detroit Red Wings,17,0.0,0.9130434782608695,0.13333333333333333,30,23,1.0,4.0,58.5,Nashville Predators,18,0.0,0.8666666666666667,0.08695652173913043,23,30,1.0,2.0,41.5,0
0235,Montréal Canadiens,8,0.0,0.9545454545454546,0.08,25,22,1.0,0.0,48.6,Toronto Maple Leafs,10,0.0,0.92,0.045454545454545456,22,25,1.0,1.0,51.4,0
0236,Ottawa Senators,9,0.0,0.967741935483871,0.06896551724137931,29,31,1.0,1.0,50.0,Winnipeg Jets,52,0.0,0.9310344827586207,0.03225806451612903,31,29,1.0,1.0,50.0,0
0237,Calgary Flames,20,0.0,0.9347826086956522,0.05263157894736842,19,46,1.0,3.0,45.3,Vancouver Canucks,23,0.0,0.9473684210526315,0.06521739130434782,46,19,1.0,1.0,54.7,1
0238,Carolina Hurricanes,12,25.0,0.896551724137931,0.14285714285714285,21,29,-32.3,4.0,52.3,Dallas Stars,25,33.3,0.8571428571428571,0.10344827586206896,29,21,-24.0,3.0,47.7,0
0239,St. Louis Blues,19,0.0,0.8888888888888888,0.14285714285714285,35,36,1.0,2.0,51.7,Arizona Coyotes,53,0.0,0.8571428571428571,0.1111111111111111,36,35,1.0,2.0,48.3,0
0242,Washington Capitals,15,25.0,0.8421052631578947,0.0967741935483871,31,38,-49.0,4.0,38.3,Pittsburgh Penguins,5,50.0,0.9032258064516129,0.15789473684210525,38,31,-24.0,2.0,61.7,1
0243,Colorado Avalanche,21,0.0,0.9583333333333334,0.0,30,24,1.0,1.0,55.8,Vegas Golden Knights,54,0.0,1.0,0.041666666666666664,24,30,1.0,3.0,44.2,1
0245,New York Islanders,2,50.0,0.9523809523809523,0.10344827586206896,29,21,-49.0,2.0,53.8,Buffalo Sabres,7,50.0,0.896551724137931,0.047619047619047616,21,29,-49.0,2.0,46.2,0
0246,Chicago Blackhawks,16,0.0,0.9310344827586207,0.125,24,29,1.0,3.0,44.4,Detroit Red Wings,17,0.0,0.875,0.06896551724137931,29,24,1.0,2.0,55.6,0
0247,Ottawa Senators,9,0.0,0.868421052631579,0.1935483870967742,31,38,-49.0,3.0,50.8,Toronto Maple Leafs,10,50.0,0.8064516129032258,0.13157894736842105,38,31,1.0,2.0,49.2,0
0248,Winnipeg Jets,52,50.0,0.8888888888888888,0.25,24,45,-49.0,2.0,50.0,Edmonton Oilers,22,50.0,0.75,0.1111111111111111,45,24,-49.0,2.0,50.0,0
0249,Calgary Flames,20,25.0,0.9090909090909091,0.14814814814814814,27,33,-32.3,4.0,39.0,Vancouver Canucks,23,33.3,0.8518518518518519,0.09090909090909091,33,27,-24.0,6.0,61.0,0
0251,St. Louis Blues,19,0.0,0.9473684210526315,0.0,24,19,1.0,2.0,51.1,Arizona Coyotes,53,0.0,1.0,0.05263157894736842,19,24,1.0,4.0,48.9,1
0252,Anaheim Ducks,24,0.0,0.896551724137931,0.07142857142857142,28,29,-49.0,1.0,45.0,San Jose Sharks,28,50.0,0.9285714285714286,0.10344827586206896,29,28,1.0,2.0,55.0,1
