game_id,away_team_name,away_id,away_powerPlayPercentage,away_savePctg,away_shootingPctg,away_shots,away_shotsAllowed,away_penaltyKillPercentage,away_powerplayspergame,away_faceOffWinPercentage,home_team_name,home_id,home_powerPlayPercentage,home_savePctg,home_shootingPctg,home_shots,home_shotsAllowed,home_penaltyKillPercentage,home_powerplayspergame,home_faceOffWinPercentage,result
0253,New York Islanders,2,0.0,1.0,0.125,24,20,1.0,2.0,52.2,Buffalo Sabres,7,0.0,0.875,0.0,20,24,1.0,2.0,47.8,0
0255,Columbus Blue Jackets,29,0.0,0.7941176470588235,0.075,40,34,-99.0,3.0,42.9,Carolina Hurricanes,12,100.0,0.925,0.20588235294117646,34,40,1.0,2.0,57.1,1
0256,Florida Panthers,13,0.0,0.8709677419354839,0.2857142857142857,21,31,1.0,3.0,45.3,Tampa Bay Lightning,14,0.0,0.7142857142857143,0.12903225806451613,31,21,1.0,4.0,54.7,0
0257,Washington Capitals,15,0.0,0.9629629629629629,0.07142857142857142,42,27,1.0,5.0,50.0,Pittsburgh Penguins,5,0.0,0.9285714285714286,0.037037037037037035,27,42,1.0,3.0,50.0,0
0259,Colorado Avalanche,21,0.0,0.9310344827586207,0.12,25,29,-49.0,3.0,49.1,Vegas Golden Knights,54,50.0,0.88,0.06896551724137931,29,25,1.0,2.0,50.9,0
0260,Minnesota Wild,30,0.0,0.8620689655172413,0.0,28,29,-32.3,3.0,45.0,Los Angeles Kings,26,33.3,1.0,0.13793103448275862,29,28,1.0,3.0,55.0,1
0261,Chicago Blackhawks,16,33.3,1.0,0.07692307692307693,26,29,1.0,3.0,31.9,Detroit Red Wings,17,0.0,0.9230769230769231,0.0,29,26,-32.3,3.0,68.1,0
0262,Ottawa Senators,9,0.0,0.9285714285714286,0.03571428571428571,28,28,1.0,3.0,48.1,Toronto Maple Leafs,10,0.0,0.9642857142857143,0.07142857142857142,28,28,1.0,3.0,51.9,1
0263,Vancouver Canucks,23,0.0,0.9722222222222222,0.15151515151515152,33,36,1.0,1.0,64.6,Calgary Flames,20,0.0,0.8484848484848485,0.027777777777777776,36,33,1.0,2.0,35.4,0
0264,Winnipeg Jets,52,20.0,0.9,0.05714285714285714,35,30,-15.7,5.0,44.8,Edmonton Oilers,22,16.7,0.9428571428571428,0.1,30,35,-19.0,6.0,55.2,1
0265,New Jersey Devils,1,0.0,0.9259259259259259,0.11538461538461539,26,27,-65.7,4.0,39.3,Boston Bruins,6,66.7,0.8846153846153846,0.07407407407407407,27,26,1.0,3.0,60.7,0
0266,New York Rangers,3,20.0,0.9090909090909091,0.06060606060606061,33,22,1.0,5.0,54.8,Philadelphia Flyers,4,0.0,0.9393939393939394,0.09090909090909091,22,33,-19.0,5.0,45.2,0
0267,New York Islanders,2,33.3,0.8918918918918919,0.03125,32,37,1.0,3.0,48.1,Pittsburgh Penguins,5,0.0,0.96875,0.10810810810810811,37,32,-32.3,4.0,51.9,1
0268,Nashville Predators,18,0.0,0.8636363636363636,0.0,32,22,1.0,1.0,57.7,Columbus Blue Jackets,29,0.0,1.0,0.13636363636363635,22,32,1.0,0.0,42.3,1
0269,San Jose Sharks,28,0.0,0.9333333333333333,0.0625,32,45,-49.0,1.0,42.3,St. Louis Blues,19,50.0,0.9375,0.06666666666666667,45,32,1.0,4.0,57.7,1
0270,Ottawa Senators,9,0.0,0.7741935483870968,0.08108108108108109,37,31,-65.7,2.0,46.3,Toronto Maple Leafs,10,66.7,0.918918918918919,0.22580645161290322,31,37,1.0,3.0,53.7,1
0271,Tampa Bay Lightning,14,20.0,1.0,0.10526315789473684,19,28,1.0,5.0,58.7,Dallas Stars,25,0.0,0.8947368421052632,0.0,28,19,-19.0,3.0,41.3,0
0272,Los Angeles Kings,26,0.0,0.9090909090909091,0.06896551724137931,29,22,1.0,3.0,50.0,Arizona Coyotes,53,0.0,0.9310344827586207,0.09090909090909091,22,29,1.0,3.0,50.0,0
0273,Minnesota Wild,30,0.0,0.9411764705882353,0.1111111111111111,27,17,1.0,5.0,49.0,Anaheim Ducks,24,0.0,0.8888888888888888,0.058823529411764705,17,27,1.0,2.0,51.0,0
0274,Chicago Blackhawks,16,25.0,0.868421052631579,0.10344827586206896,29,38,-49.0,4.0,49.1,Carolina Hurricanes,12,50.0,0.896551724137931,0.13157894736842105,38,29,-24.0,4.0,50.9,1
0275,Florida Panthers,13,50.0,0.9375,0.1794871794871795,39,32,1.0,2.0,43.1,Detroit Red Wings,17,0.0,0.8205128205128205,0.0625,32,39,-49.0,4.0,56.9,0
0276,Edmonton Oilers,22,0.0,0.9523809523809523,0.08,25,21,1.0,2.0,45.9,Calgary Flames,20,0.0,0.92,0.047619047619047616,21,25,1.0,3.0,54.1,0
0277,Winnipeg Jets,52,0.0,1.0,0.06451612903225806,31,29,1.0,2.0,53.2,Vancouver Canucks,23,0.0,0.9354838709677419,0.0,29,31,1.0,2.0,46.8,0
0278,Buffalo Sabres,7,100.0,0.9259259259259259,0.10344827586206896,29,27,-32.3,1.0,57.1,New Jersey Devils,1,33.3,0.896551724137931,0.07407407407407407,27,29,-99.0,3.0,42.9,0
0279,New York Rangers,3,20.0,0.9629629629629629,0.16666666666666666,24,27,1.0,5.0,57.1,Washington Capitals,15,0.0,0.8333333333333334,0.037037037037037035,27,24,-19.0,4.0,42.9,0
0281,New York Islanders,2,0.0,0.8333333333333334,0.05714285714285714,35,18,-99.0,1.0,60.4,Pittsburgh Penguins,5,100.0,0.9428571428571428,0.16666666666666666,18,35,1.0,1.0,39.6,1
0282,Nashville Predators,18,25.0,0.9130434782608695,0.08888888888888889,45,23,1.0,4.0,60.9,Columbus Blue Jackets,29,0.0,0.9111111111111111,0.08695652173913043,23,45,-24.0,1.0,39.1,0
0283,San Jose Sharks,28,0.0,0.875,0.18518518518518517,27,32,1.0,0.0,47.3,St. Louis Blues,19,0.0,0.8148148148148148,0.125,32,27,1.0,3.0,52.7,0
0284,Toronto Maple Leafs,10,75.0,0.9090909090909091,0.18518518518518517,27,33,1.0,4.0,51.7,Montréal Canadiens,8,0.0,0.8148148148148148,0.09090909090909091,33,27,-74.0,1.0,48.3,0
0285,Calgary Flames,20,20.0,0.7083333333333334,0.022727272727272728,44,24,-59.0,5.0,58.2,Edmonton Oilers,22,60.0,0.9772727272727273,0.2916666666666667,24,44,-19.0,5.0,41.8,1
0287,Vegas Golden Knights,54,0.0,0.9230769230769231,0.06896551724137931,29,39,1.0,4.0,49.4,Colorado Avalanche,21,0.0,0.9310344827586207,0.07692307692307693,39,29,1.0,4.0,50.6,1
0288,Los Angeles Kings,26,33.3,0.9166666666666666,0.17391304347826086,23,24,-49.0,3.0,64.3,Arizona Coyotes,53,50.0,0.8260869565217391,0.08333333333333333,24,23,-32.3,4.0,35.7,0
0289,Minnesota Wild,30,50.0,0.9629629629629629,0.1724137931034483,29,27,1.0,2.0,60.7,Anaheim Ducks,24,0.0,0.8275862068965517,0.037037037037037035,27,29,-49.0,3.0,39.3,0
0290,Philadelphia Flyers,4,33.3,0.8,0.15789473684210525,19,35,-32.3,3.0,48.1,Boston Bruins,6,33.3,0.8421052631578947,0.2,35,19,-32.3,3.0,51.9,1
0292,Florida Panthers,13,33.3,0.9259259259259259,0.02564102564102564,39,27,1.0,3.0,45.5,Detroit Red Wings,17,0.0,0.9743589743589743,0.07407407407407407,27,39,-32.3,2.0,54.5,1
0293,Montréal Canadiens,8,0.0,0.9230769230769231,0.0625,32,39,1.0,3.0,45.2,Ottawa Senators,9,0.0,0.9375,0.07692307692307693,39,32,1.0,4.0,54.8,1
0294,Winnipeg Jets,52,33.3,0.9117647058823529,0.12903225806451613,31,34,-24.0,3.0,42.4,Vancouver Canucks,23,25.0,0.8709677419354839,0.08823529411764706,34,31,-32.3,4.0,57.6,0
0295,Buffalo Sabres,7,50.0,0.9761904761904762,0.10810810810810811,37,42,1.0,2.0,50.0,New Jersey Devils,1,0.0,0.8918918918918919,0.023809523809523808,42,37,-49.0,2.0,50.0,0
0296,Carolina Hurricanes,12,0.0,0.8928571428571429,0.0,25,28,-99.0,2.0,64.3,Tampa Bay Lightning,14,100.0,1.0,0.10714285714285714,28,25,1.0,1.0,35.7,1
0297,Los Angeles Kings,26,50.0,1.0,0.0967741935483871,31,31,1.0,2.0,40.4,St. Louis Blues,19,0.0,0.9032258064516129,0.0,31,31,-49.0,1.0,59.6,0
0298,Calgary Flames,20,40.0,1.0,0.09090909090909091,33,34,1.0,5.0,60.7,Toronto Maple Leafs,10,0.0,0.9090909090909091,0.0,34,33,-39.0,7.0,39.3,0
0299,Vegas Golden Knights,54,33.3,1.0,0.10714285714285714,28,34,1.0,3.0,44.2,Colorado Avalanche,21,0.0,0.8928571428571429,0.0,34,28,-32.3,1.0,55.8,0
0300,Anaheim Ducks,24,20.0,0.84,0.10714285714285714,28,25,-24.0,5.0,53.1,Arizona Coyotes,53,25.0,0.8928571428571429,0.16,25,28,-19.0,4.0,46.9,1
0301,New York Islanders,2,0.0,0.9655172413793104,0.1,20,29,1.0,1.0,44.6,New Jersey Devils,1,0.0,0.9,0.034482758620689655,29,20,1.0,4.0,55.4,0
0302,Pittsburgh Penguins,5,50.0,0.9090909090909091,0.08108108108108109,37,22,1.0,2.0,55.6,Washington Capitals,15,0.0,0.918918918918919,0.09090909090909091,22,37,-49.0,2.0,44.4,0
0303,Dallas Stars,25,0.0,1.0,0.11538461538461539,26,43,1.0,4.0,50.7,Florida Panthers,13,0.0,0.8846153846153846,0.0,43,26,1.0,3.0,49.3,0
0304,Chicago Blackhawks,16,50.0,0.8333333333333334,0.14705882352941177,34,30,-74.0,4.0,54.0,Columbus Blue Jackets,29,75.0,0.8529411764705882,0.16666666666666666,30,34,-49.0,4.0,46.0,0
0305,Nashville Predators,18,50.0,1.0,0.06060606060606061,33,24,1.0,4.0,54.0,Detroit Red Wings,17,0.0,0.9393939393939394,0.0,24,33,-49.0,1.0,46.0,0
0306,Montréal Canadiens,8,0.0,0.8974358974358975,0.1111111111111111,36,39,-49.0,3.0,50.8,Ottawa Senators,9,50.0,0.8888888888888888,0.10256410256410256,39,36,1.0,4.0,49.2,0
0307,Edmonton Oilers,22,25.0,0.9090909090909091,0.13793103448275862,29,33,1.0,4.0,42.2,Vancouver Canucks,23,0.0,0.8620689655172413,0.09090909090909091,33,29,-24.0,2.0,57.8,0
0308,New York Rangers,3,40.0,0.8974358974358975,0.1111111111111111,27,39,-24.0,5.0,36.4,Philadelphia Flyers,4,25.0,0.8888888888888888,0.10256410256410256,39,27,-39.0,8.0,63.6,1
0309,Los Angeles Kings,26,0.0,0.9722222222222222,0.1,20,36,1.0,1.0,40.7,St. Louis Blues,19,0.0,0.9,0.027777777777777776,36,20,1.0,4.0,59.3,0
0310,Calgary Flames,20,0.0,0.9487179487179487,0.045454545454545456,22,39,1.0,2.0,38.8,Toronto Maple Leafs,10,0.0,0.9545454545454546,0.05128205128205128,39,22,1.0,4.0,61.2,1
0311,Anaheim Ducks,24,50.0,0.8928571428571429,0.08571428571428572,35,28,1.0,2.0,42.9,Arizona Coyotes,53,0.0,0.9142857142857143,0.10714285714285714,28,35,-49.0,2.0,57.1,0
0312,Boston Bruins,6,0.0,0.8108108108108109,0.05555555555555555,36,37,1.0,2.0,53.1,New York Islanders,2,0.0,0.9444444444444444,0.1891891891891892,37,36,1.0,2.0,46.9,1
0313,Pittsburgh Penguins,5,0.0,0.8571428571428571,0.07142857142857142,28,35,-32.3,4.0,38.6,Washington Capitals,15,33.3,0.9285714285714286,0.14285714285714285,35,28,1.0,3.0,61.4,1
0314,Carolina Hurricanes,12,0.0,0.8636363636363636,0.03125,32,22,1.0,5.0,55.4,Tampa Bay Lightning,14,0.0,0.96875,0.13636363636363635,22,32,1.0,5.0,44.6,1
0315,Dallas Stars,25,50.0,0.9142857142857143,0.05128205128205128,39,35,1.0,2.0,55.7,Florida Panthers,13,0.0,0.9487179487179487,0.08571428571428572,35,39,-49.0,1.0,44.3,1
0316,Chicago Blackhawks,16,0.0,1.0,0.07407407407407407,27,26,1.0,1.0,33.3,Columbus Blue Jackets,29,0.0,0.9259259259259259,0.0,26,27,1.0,2.0,66.7,0
0317,Nashville Predators,18,33.3,0.84375,0.05128205128205128,39,32,1.0,3.0,42.1,Detroit Red Wings,17,0.0,0.9487179487179487,0.15625,32,39,-32.3,3.0,57.9,1
0318,Calgary Flames,20,0.0,0.8064516129032258,0.03333333333333333,30,31,1.0,0.0,52.8,Ottawa Senators,9,0.0,0.9666666666666667,0.1935483870967742,31,30,1.0,0.0,47.2,1
0319,Montréal Canadiens,8,50.0,0.8,0.14285714285714285,21,30,-24.0,2.0,40.4,Winnipeg Jets,52,25.0,0.8571428571428571,0.2,30,21,-49.0,4.0,59.6,1
0320,Edmonton Oilers,22,40.0,1.0,0.08823529411764706,34,32,1.0,5.0,56.9,Vancouver Canucks,23,0.0,0.9117647058823529,0.0,32,34,-39.0,4.0,43.1,0
0321,Colorado Avalanche,21,33.3,0.8888888888888888,0.10344827586206896,29,18,1.0,3.0,58.6,Arizona Coyotes,53,0.0,0.896551724137931,0.1111111111111111,18,29,-32.3,2.0,41.4,0
0322,Philadelphia Flyers,4,0.0,1.0,0.07692307692307693,39,23,1.0,3.0,62.3,Buffalo Sabres,7,0.0,0.9230769230769231,0.0,23,39,1.0,3.0,37.7,0
0323,Boston Bruins,6,0.0,0.8235294117647058,0.06060606060606061,33,34,-24.0,3.0,49.2,New York Rangers,3,25.0,0.9393939393939394,0.17647058823529413,34,33,1.0,4.0,50.8,1
0324,Los Angeles Kings,26,0.0,0.9,0.03571428571428571,28,30,1.0,3.0,56.4,Minnesota Wild,30,0.0,0.9642857142857143,0.1,30,28,1.0,3.0,43.6,1
0327,Washington Capitals,15,0.0,0.9166666666666666,0.20833333333333334,24,24,-32.3,2.0,50.8,New Jersey Devils,1,33.3,0.7916666666666666,0.08333333333333333,24,24,1.0,3.0,49.2,0
0328,Pittsburgh Penguins,5,20.0,0.8888888888888888,0.12903225806451613,31,27,-99.0,5.0,46.3,New York Islanders,2,100.0,0.8709677419354839,0.1111111111111111,27,31,-19.0,1.0,53.7,0
0329,Dallas Stars,25,0.0,0.7619047619047619,0.0,20,21,-99.0,6.0,54.8,Tampa Bay Lightning,14,100.0,1.0,0.23809523809523808,21,20,1.0,2.0,45.2,1
0330,Carolina Hurricanes,12,66.7,0.9032258064516129,0.09090909090909091,33,31,-24.0,3.0,52.8,Florida Panthers,13,25.0,0.9090909090909091,0.0967741935483871,31,33,-65.7,4.0,47.2,0
0331,Detroit Red Wings,17,100.0,0.9166666666666666,0.15625,32,36,1.0,1.0,58.8,Chicago Blackhawks,16,0.0,0.84375,0.08333333333333333,36,32,-99.0,1.0,41.2,0
0332,Columbus Blue Jackets,29,0.0,0.9393939393939394,0.03333333333333333,30,33,1.0,3.0,49.1,Nashville Predators,18,0.0,0.9666666666666667,0.06060606060606061,33,30,1.0,4.0,50.9,1
0333,Calgary Flames,20,25.0,0.9117647058823529,0.15789473684210525,38,34,-49.0,4.0,51.4,Ottawa Senators,9,50.0,0.8421052631578947,0.08823529411764706,34,38,-24.0,6.0,48.6,0
0334,Montréal Canadiens,8,0.0,0.9047619047619048,0.024390243902439025,41,21,-32.3,2.0,47.1,Winnipeg Jets,52,33.3,0.975609756097561,0.09523809523809523,21,41,1.0,3.0,52.9,1
0335,Toronto Maple Leafs,10,100.0,1.0,0.13793103448275862,29,30,1.0,1.0,51.9,Edmonton Oilers,22,0.0,0.8620689655172413,0.0,30,29,-99.0,0.0,48.1,0
0336,Los Angeles Kings,26,50.0,0.9047619047619048,0.10714285714285714,28,42,1.0,4.0,55.8,Minnesota Wild,30,0.0,0.8928571428571429,0.09523809523809523,42,28,-49.0,3.0,44.2,1
0337,Colorado Avalanche,21,33.3,0.92,0.14634146341463414,41,25,1.0,3.0,56.6,Arizona Coyotes,53,0.0,0.8536585365853658,0.08,25,41,-32.3,2.0,43.4,0
0338,Vegas Golden Knights,54,0.0,0.9333333333333333,0.1111111111111111,27,30,1.0,3.0,42.4,Anaheim Ducks,24,0.0,0.8888888888888888,0.06666666666666667,30,27,1.0,1.0,57.6,0
0339,St. Louis Blues,19,0.0,0.85,0.22580645161290322,31,40,-32.3,2.0,67.2,San Jose Sharks,28,33.3,0.7741935483870968,0.15,40,31,1.0,6.0,32.8,0
0340,Philadelphia Flyers,4,0.0,1.0,0.07894736842105263,38,28,1.0,2.0,59.5,Buffalo Sabres,7,0.0,0.9210526315789473,0.0,28,38,1.0,3.0,40.5,0
0341,Pittsburgh Penguins,5,0.0,0.9333333333333333,0.0,20,30,-39.0,2.0,44.4,New York Islanders,2,40.0,1.0,0.06666666666666667,30,20,1.0,5.0,55.6,1
0342,Boston Bruins,6,0.0,0.9523809523809523,0.1111111111111111,36,21,1.0,1.0,54.9,New York Rangers,3,0.0,0.8888888888888888,0.047619047619047616,21,36,1.0,3.0,45.1,0
0343,Detroit Red Wings,17,100.0,0.78125,0.043478260869565216,46,32,-99.0,1.0,50.0,Chicago Blackhawks,16,100.0,0.9565217391304348,0.21875,32,46,-99.0,1.0,50.0,1
0344,Columbus Blue Jackets,29,0.0,0.896551724137931,0.034482758620689655,29,29,-99.0,3.0,46.0,Nashville Predators,18,100.0,0.9655172413793104,0.10344827586206896,29,29,1.0,1.0,54.0,1
0345,Vancouver Canucks,23,50.0,1.0,0.21052631578947367,19,27,1.0,2.0,46.3,Winnipeg Jets,52,0.0,0.7894736842105263,0.0,27,19,-49.0,1.0,53.7,0
0346,Washington Capitals,15,0.0,0.9047619047619048,0.13043478260869565,23,21,1.0,3.0,67.3,New Jersey Devils,1,0.0,0.8695652173913043,0.09523809523809523,21,23,1.0,3.0,32.7,0
0348,Carolina Hurricanes,12,33.3,0.9565217391304348,0.0967741935483871,31,46,1.0,3.0,50.9,Florida Panthers,13,0.0,0.9032258064516129,0.043478260869565216,46,31,-32.3,3.0,49.1,0
0349,Calgary Flames,20,33.3,0.8611111111111112,0.03571428571428571,28,36,1.0,3.0,55.2,Ottawa Senators,9,0.0,0.9642857142857143,0.1388888888888889,36,28,-32.3,1.0,44.8,1
0350,Toronto Maple Leafs,10,25.0,1.0,0.13043478260869565,23,31,1.0,4.0,42.2,Edmonton Oilers,22,0.0,0.8695652173913043,0.0,31,23,-24.0,4.0,57.8,0
0351,Minnesota Wild,30,0.0,0.8717948717948718,0.13333333333333333,30,39,-65.7,0.0,39.7,Vegas Golden Knights,54,66.7,0.8666666666666667,0.1282051282051282,39,30,1.0,3.0,60.3,1
0352,St. Louis Blues,19,33.3,0.8787878787878788,0.14285714285714285,35,33,-24.0,3.0,51.5,Anaheim Ducks,24,25.0,0.8571428571428571,0.12121212121212122,33,35,-32.3,4.0,48.5,0
0353,Colorado Avalanche,21,25.0,0.7777777777777778,0.05714285714285714,35,27,-32.3,4.0,56.9,San Jose Sharks,28,33.3,0.9428571428571428,0.2222222222222222,27,35,-24.0,3.0,43.1,1
0354,Buffalo Sabres,7,0.0,0.8421052631578947,0.08333333333333333,24,19,1.0,1.0,59.1,New York Rangers,3,0.0,0.9166666666666666,0.15789473684210525,19,24,1.0,2.0,40.9,1
0355,Philadelphia Flyers,4,0.0,0.8148148148148148,0.047619047619047616,42,27,-32.3,5.0,62.1,Pittsburgh Penguins,5,33.3,0.9523809523809523,0.18518518518518517,27,42,1.0,3.0,37.9,1
0356,Detroit Red Wings,17,33.3,0.8888888888888888,0.05,20,36,-19.0,3.0,56.9,Columbus Blue Jackets,29,20.0,0.95,0.1111111111111111,36,20,-32.3,5.0,43.1,1
0357,Ottawa Senators,9,0.0,0.9090909090909091,0.037037037037037035,27,33,-65.7,3.0,55.6,Montréal Canadiens,8,66.7,0.9629629629629629,0.09090909090909091,33,27,1.0,3.0,44.4,1
0358,Vancouver Canucks,23,50.0,0.8717948717948718,0.06060606060606061,33,39,-32.3,2.0,57.7,Winnipeg Jets,52,33.3,0.9393939393939394,0.1282051282051282,39,33,-49.0,3.0,42.3,1
0359,Washington Capitals,15,0.0,0.9473684210526315,0.03571428571428571,28,19,1.0,2.0,48.3,Boston Bruins,6,0.0,0.9642857142857143,0.05263157894736842,19,28,1.0,2.0,51.7,0
0360,Toronto Maple Leafs,10,40.0,0.9629629629629629,0.1875,32,27,1.0,5.0,57.4,Edmonton Oilers,22,0.0,0.8125,0.037037037037037035,27,32,-39.0,0.0,42.6,0
0361,Minnesota Wild,30,0.0,0.8214285714285714,0.02702702702702703,37,28,1.0,3.0,45.8,Vegas Golden Knights,54,0.0,0.972972972972973,0.17857142857142858,28,37,1.0,2.0,54.2,1
0362,St. Louis Blues,19,100.0,0.9310344827586207,0.14285714285714285,21,29,1.0,3.0,50.8,Anaheim Ducks,24,0.0,0.8571428571428571,0.06896551724137931,29,21,-99.0,3.0,49.2,0
0363,Colorado Avalanche,21,25.0,1.0,0.10526315789473684,38,26,1.0,4.0,60.4,San Jose Sharks,28,0.0,0.8947368421052632,0.0,26,38,-24.0,3.0,39.6,0
0364,New Jersey Devils,1,50.0,0.9487179487179487,0.13513513513513514,37,39,1.0,2.0,50.7,New York Rangers,3,0.0,0.8648648648648649,0.05128205128205128,39,37,-49.0,0.0,49.3,0
0392,New Jersey Devils,1,33.3,0.9024390243902439,0.11538461538461539,26,41,-74.0,3.0,45.9,Washington Capitals,15,75.0,0.8846153846153846,0.0975609756097561,41,26,-32.3,4.0,54.1,1
0543,Tampa Bay Lightning,14,0.0,0.8571428571428571,0.0,24,28,1.0,1.0,52.8,Carolina Hurricanes,12,0.0,1.0,0.14285714285714285,28,24,1.0,2.0,47.2,1
0550,Arizona Coyotes,53,28.6,0.96,0.15789473684210525,19,25,1.0,7.0,42.0,St. Louis Blues,19,0.0,0.8421052631578947,0.04,25,19,-27.6,4.0,58.0,0
0565,Arizona Coyotes,53,50.0,0.9302325581395349,0.11538461538461539,26,43,-24.0,4.0,53.6,St. Louis Blues,19,25.0,0.8846153846153846,0.06976744186046512,43,26,-49.0,4.0,46.4,0
0635,New Jersey Devils,1,25.0,0.90625,0.1,40,32,-49.0,4.0,43.6,Buffalo Sabres,7,50.0,0.9,0.09375,32,40,-24.0,4.0,56.4,0
0667,Buffalo Sabres,7,50.0,0.8571428571428571,0.043478260869565216,23,21,-99.0,2.0,48.7,Washington Capitals,15,100.0,0.9565217391304348,0.14285714285714285,21,23,-49.0,1.0,51.3,1
0684,St. Louis Blues,19,50.0,0.96,0.14814814814814814,27,25,1.0,2.0,47.9,Arizona Coyotes,53,0.0,0.8518518518518519,0.04,25,27,-49.0,3.0,52.1,0
0742,Arizona Coyotes,53,66.7,0.9523809523809523,0.13043478260869565,23,42,-24.0,3.0,37.5,Los Angeles Kings,26,25.0,0.8695652173913043,0.047619047619047616,42,23,-65.7,4.0,62.5,0
0743,Minnesota Wild,30,33.3,0.9393939393939394,0.17647058823529413,34,33,1.0,3.0,50.7,San Jose Sharks,28,0.0,0.8235294117647058,0.06060606060606061,33,34,-32.3,3.0,49.3,0
0769,Washington Capitals,15,0.0,0.972972972972973,0.1111111111111111,27,37,1.0,1.0,44.2,Philadelphia Flyers,4,0.0,0.8888888888888888,0.02702702702702703,37,27,1.0,4.0,55.8,0
